1494104414;1825;1205;10
1494104414;1997;1996;0
1494104442;1250;325;8
1494104442;1330;483;15
1494104442;961;586;6
1494104442;818;862;8
1494104442;276;767;9
1494104442;229;787;1
1494104442;805;868;6
1494104442;1631;441;3
1494104442;427;1493;4
1494104442;1908;627;13
1494104442;203;512;0
1494104442;1660;447;3
1494104442;1195;125;3
1494104448;1806;1200;10
1494104450;1117;1701;1
1494104454;773;652;0
1494104454;1817;1193;13
1494104456;809;866;6
1494104460;1116;1674;1
1494104461;1542;172;0
1494104461;1688;1722;0
1494104462;1251;324;8
1494104464;937;865;3
1494104465;1232;1045;8
1494104465;180;718;0
1494104465;1234;1045;8
1494104466;810;866;6
1494104466;1124;1020;3
1494104468;20;772;3
1494104469;1236;1045;8
1494104472;1238;1045;8
1494104473;919;519;4
1494104474;811;865;6
1494104478;274;602;8
1494104479;1847;1039;0
1494104479;1484;1067;3
1494104480;772;652;5
1494104480;1171;234;3
1494104481;461;805;3
1494104483;272;771;9
1494104483;772;646;0
1494104484;1543;174;0
1494104484;855;1066;13
1494104486;450;1595;5
1494104486;774;655;3
1494104486;1484;1068;3
1494104487;1678;778;3
1494104487;313;1061;5
1494104488;1859;1167;11
1494104491;1486;1168;2
1494104493;773;646;0
1494104497;170;1521;5
1494104499;772;653;5
1494104499;339;830;2
1494104500;1099;1815;1
1494104500;1544;176;0
1494104501;172;1522;5
1494104502;688;554;7
1494104504;1484;1052;1
1494104507;943;1048;2
1494104508;1762;781;9
1494104509;1995;775;3
1494104509;1472;1054;11
1494104511;957;867;3
1494104513;1806;1183;14
1494104514;1473;1054;11
1494104515;1676;779;9
1494104515;1837;1181;0
1494104517;832;597;1
1494104520;1837;1182;0
1494104520;1472;1053;11
1494104522;172;1521;5
1494104524;1473;1053;11
1494104525;1809;1475;3
1494104526;772;664;0
1494104528;1932;1207;8
1494104529;771;652;5
1494104530;1196;125;3
1494104531;1006;1413;0
1494104532;771;650;5
1494104535;771;651;5
1494104535;1879;1186;0
1494104536;1830;1202;9
1494104537;1359;475;5
1494104538;686;873;3
1494104539;1818;1193;13
1494104539;772;653;0
1494104540;1332;387;9
1494104540;1284;1558;0
1494104541;1227;254;0
1494104541;954;870;3
1494104542;204;740;5
1494104546;1107;1835;1
1494104548;375;431;0
1494104548;1331;483;14
1494104550;1249;326;6
1494104553;1834;1191;10
1494104560;1661;447;3
1494104561;1476;570;3
1494104562;1906;625;13
1494104562;772;652;0
1494104562;794;412;15
1494104562;1662;447;3
1494104562;228;786;1
1494104563;980;382;2
1494104566;427;1494;4
1494104567;237;524;1
1494104569;819;861;8
1494104571;1198;125;3
1494104573;1473;588;3
1494104574;821;861;8
1494104577;774;652;0
1494104579;822;860;8
1494104581;772;664;5
1494104582;1119;1689;1
1494104586;660;577;8
1494104587;1816;1201;6
1494104588;824;860;8
