1493931614;1218;685;11
1493931614;885;216;3
1493931614;891;1354;13
1493931617;1452;609;0
1493931617;884;216;3
1493931617;847;1439;9
1493931644;1329;444;7
1493931644;1860;1383;5
1493931644;38;1348;5
1493931644;1564;205;0
1493931644;1540;1484;0
1493931644;1316;1482;3
1493931644;847;1440;9
1493931644;1451;611;0
1493931644;682;546;6
1493931644;1134;341;5
1493931644;846;1441;9
1493931644;1449;611;0
1493931644;1330;439;3
1493931644;1789;780;11
1493931644;1644;364;0
1493931644;999;999;8
1493931644;1458;608;0
1493931644;967;1272;2
1493931644;1999;1165;5
1493931644;1931;1080;3
1493931644;559;1573;8
1493931644;259;1404;14
1493931644;557;1146;12
1493931644;405;1656;3
1493931646;580;1573;8
1493931647;1260;1532;4
1493931648;1548;131;8
1493931648;1447;612;0
1493931649;558;1147;12
1493931650;404;1656;3
1493931651;230;528;5
1493931652;872;1665;3
1493931652;1446;614;0
1493931652;1208;111;3
1493931654;1534;161;5
1493931656;1445;616;0
1493931657;951;39;0
1493931660;1445;618;0
1493931661;611;92;2
1493931665;1156;288;3
1493931665;1260;1533;4
1493931666;1444;620;0
1493931668;1461;546;4
1493931673;429;798;3
1493931674;1550;691;10
1493931675;1080;1715;4
1493931680;1557;207;0
1493931686;1156;289;3
1493931686;696;548;14
1493931686;529;1201;12
1493931686;138;892;0
1493931688;1039;1249;15
1493931695;1824;187;9
1493931696;1835;700;5
1493931696;1470;587;10
1493931696;561;1153;12
1493931697;1513;168;0
1493931700;1984;1451;0
1493931701;1059;1830;1
1493931704;1644;365;0
1493931704;1013;1792;1
1493931707;468;1571;5
1493931707;560;1152;12
1493931707;1207;111;3
1493931710;820;75;2
1493931710;1061;1826;1
1493931711;562;1152;12
1493931715;1374;346;0
1493931715;1557;275;13
1493931716;1060;1829;1
1493931717;1348;481;15
1493931718;563;1153;12
1493931720;1450;612;3
1493931720;1206;111;3
1493931722;476;956;6
1493931723;565;1153;12
1493931726;1074;1649;4
1493931726;1448;613;3
1493931729;1890;406;0
1493931731;146;895;0
1493931732;564;1152;12
1493931734;8;756;3
1493931738;1284;668;2
1493931739;1638;365;9
1493931740;62;488;12
1493931741;463;1585;5
1493931745;1565;205;0
1493931748;846;1442;9
1493931749;187;1488;8
1493931749;689;530;3
1493931749;1677;742;3
1493931752;1217;686;11
1493931752;1134;340;5
1493931754;1396;729;10
1493931754;1329;443;7
1493931754;845;1443;9
1493931758;845;1444;9
1493931760;1790;781;11
1493931761;907;203;3
1493931761;515;1303;11
1493931761;999;1000;8
1493931762;1331;439;3
1493931765;1889;412;0
1493931766;1565;205;5
1493931771;1932;1080;3
1493931772;954;795;10
1493931779;559;1572;8
1493931780;1513;170;0
1493931781;231;529;5
1493931781;1513;128;8
1493931782;576;1147;12
1493931783;883;216;3
1493931783;1260;1534;4
1493931785;1260;1534;0
1493931787;1205;112;3
1493931787;882;216;3
1493931790;1260;1533;0
1493931791;1460;545;4
1493931792;3;1396;5
1493931792;147;900;0
1493931792;610;91;2
1493931793;231;529;2
1493931793;1929;570;8
1493931795;253;1410;14
1493931795;948;215;0
1493931796;1525;114;5
1493931797;881;216;3
1493931797;1933;1080;3
1493931798;1260;1533;4
1493931799;428;798;3
1493931799;892;1354;13
1493931800;1404;479;3
1493931803;1457;609;10
1493931803;1564;205;5
1493931803;550;1146;12
1493931805;406;1657;3
1493931807;1459;609;10
1493931810;405;1657;3
1493931810;1823;668;3
1493931811;1461;609;10
1493931812;1549;690;3
1493931813;566;1152;12
1493931814;4;1396;0
1493931817;676;525;1
1493931817;1455;609;10
1493931818;1835;698;5
1493931819;550;1150;12
1493931820;1038;1250;11
1493931822;1844;235;9
1493931822;1453;610;10
1493931822;1062;1827;1
1493931822;552;1146;12
1493931822;1363;1952;3
1493931828;1452;612;10
1493931829;1012;1797;1
1493931830;1472;589;10
1493931830;468;1572;5
1493931831;551;1151;12
1493931832;1065;1822;1
1493931832;1570;164;3
1493931834;1517;166;0
1493931834;871;1665;3
1493931834;1463;610;10
1493931837;1066;1819;1
1493931838;1462;608;0
1493931839;1205;113;3
1493931839;552;1150;12
1493931839;820;76;2
1493931844;940;1269;1
1493931845;1465;610;10
