1493240414;42;546;3
1493240415;721;1582;3
1493240415;1279;1562;15
1493240415;1700;1035;11
1493240415;125;791;3
1493240415;1983;1368;8
1493240415;14;1332;0
1493240442;430;403;0
1493240442;1153;1377;8
1493240442;1958;385;5
1493240442;1355;1592;0
1493240442;1879;1765;3
1493240442;1766;702;3
1493240442;1356;1592;0
1493240442;511;1245;6
1493240442;1658;661;9
1493240442;744;1592;3
1493240442;577;475;15
1493240442;1398;25;1
1493240442;743;1592;3
1493240442;1998;1558;12
1493240442;10;545;7
1493240442;1357;1592;0
1493240442;578;475;15
1493240442;1320;1041;1
1493240442;1355;1596;0
1493240442;839;1289;12
1493240442;1215;103;5
1493240442;62;1528;3
1493240442;602;1176;5
1493240442;122;791;3
1493240442;1915;925;3
1493240442;1594;1291;11
1493240442;550;683;0
1493240442;1593;1189;3
1493240442;1294;539;1
1493240442;15;1332;0
1493240442;883;1546;4
1493240442;1594;589;9
1493240442;1323;1035;0
1493240442;746;1591;3
1493240442;19;1332;0
1493240442;1917;929;3
1493240442;15;1333;0
1493240442;58;641;3
1493240442;875;1124;3
1493240442;39;568;7
1493240442;1395;1504;4
1493240442;539;688;3
1493240442;798;897;11
1493240442;220;1643;7
1493240442;1915;929;3
1493240442;85;611;6
1493240442;176;1625;8
1493240443;129;584;3
1493240443;1040;1067;3
1493240444;549;683;0
1493240444;1913;929;3
1493240444;546;75;13
1493240446;862;1530;1
1493240446;1579;110;12
1493240446;1683;1486;1
1493240446;1880;1426;10
1493240447;1814;782;2
1493240449;477;1252;3
1493240450;1824;1557;4
1493240451;540;431;0
1493240451;1170;392;3
1493240452;242;1706;6
1493240452;1837;681;3
1493240453;1928;930;2
1493240453;20;1332;0
1493240454;762;695;10
1493240455;583;475;15
1493240455;1911;930;3
1493240456;22;705;3
1493240458;537;1944;5
1493240459;70;641;3
1493240460;419;1279;11
1493240460;571;681;1
1493240461;1342;1095;0
1493240461;632;708;5
1493240462;720;1523;4
1493240464;1162;920;8
1493240465;48;575;3
1493240465;1844;667;9
1493240466;1631;1104;0
1493240467;972;818;3
1493240467;549;705;3
1493240467;18;624;1
1493240467;1909;931;3
1493240467;1404;1292;3
1493240469;1982;1368;8
1493240469;1233;87;0
1493240469;864;1009;3
1493240469;1472;1729;1
1493240470;1404;1291;3
1493240471;1983;1381;0
1493240472;1597;559;3
1493240472;1754;0;8
1493240472;909;1596;7
1493240473;265;950;9
1493240474;1902;940;3
1493240475;974;110;0
1493240476;1216;1524;0
1493240477;1227;93;6
1493240479;909;1595;7
1493240481;1901;942;3
1493240482;518;1199;3
1493240482;1342;1868;3
1493240482;1958;861;5
1493240483;1213;544;10
1493240483;909;1594;7
