1492981825;892;1026;3
1492981826;200;280;2
1492981826;1393;244;3
1492981826;1914;152;3
1492981827;1425;1326;3
1492981827;1411;415;5
1492981827;439;1255;5
1492981827;521;454;7
1492981879;177;143;7
1492981879;1926;586;3
1492981879;1759;1618;5
1492981879;377;426;12
1492981879;835;1522;4
1492981879;504;796;10
1492981879;1992;391;10
1492981879;1975;620;0
1492981879;882;1008;0
1492981879;1000;1590;0
1492981879;1654;1629;0
1492981879;141;333;6
1492981879;1927;587;3
1492981879;1501;0;8
1492981879;1414;416;5
1492981879;1995;192;8
1492981879;22;153;7
1492981879;1335;1528;3
1492981879;793;46;5
1492981879;1653;1630;0
1492981879;1991;191;8
1492981879;1393;245;3
1492981879;883;1017;0
1492981879;1101;1333;2
1492981879;1975;616;0
1492981879;885;1023;3
1492981879;765;761;0
1492981879;1606;460;3
1492981879;1949;594;3
1492981879;795;81;2
1492981879;843;1240;5
1492981879;888;1023;3
1492981879;822;1282;3
1492981879;80;725;3
1492981879;36;453;1
1492981879;1578;106;3
1492981879;1107;1301;12
1492981879;1572;1627;5
1492981879;1319;552;13
1492981879;280;290;1
1492981879;14;1513;11
1492981879;1724;1285;8
1492981879;886;1018;0
1492981879;1646;594;3
1492981879;1188;94;0
1492981879;1992;193;8
1492981879;1990;389;10
1492981879;651;1008;5
1492981879;181;210;5
1492981879;793;46;3
1492981879;889;1022;10
1492981879;1650;1632;0
1492981879;910;228;5
1492981879;1796;1638;1
1492981879;888;1023;10
1492981879;1177;386;8
1492981879;1659;589;3
1492981879;1187;1620;0
1492981879;97;307;2
1492981879;1077;1337;3
1492981879;888;1024;10
1492981879;370;418;3
1492981879;504;795;10
1492981880;213;1500;6
1492981880;887;1023;3
1492981880;793;78;3
1492981880;1360;1599;3
1492981880;1662;590;3
1492981880;1651;1632;0
1492981880;1990;391;9
1492981880;1299;96;14
1492981880;836;1261;5
1492981880;358;97;7
1492981880;27;457;9
1492981880;557;1255;8
1492981880;1951;1102;0
1492981880;1393;246;3
1492981880;1520;6;8
1492981880;437;1335;9
1492981880;1653;98;0
1492981880;56;1442;13
1492981880;1109;1311;3
1492981880;1633;400;3
1492981880;821;1283;3
1492981880;795;81;3
1492981880;1853;1398;8
1492981880;1290;490;1
1492981880;1785;1013;0
1492981880;1649;1632;0
1492981880;1301;96;14
1492981880;372;417;0
1492981880;887;1021;3
1492981880;1524;12;8
1492981880;1362;1599;3
1492981880;1016;1432;1
1492981880;1833;983;11
1492981880;886;1007;0
1492981880;1981;1109;15
1492981880;581;688;0
1492981880;435;1334;9
1492981880;1796;1133;10
1492981880;516;781;15
1492981880;881;1008;0
1492981880;1988;391;10
1492981880;582;255;0
1492981880;39;1484;0
1492981880;592;1237;12
1492981880;881;1009;0
1492981880;593;1236;12
1492981880;1310;1777;8
1492981880;1785;1014;0
1492981880;1361;1599;3
1492981880;910;1476;10
1492981880;188;140;5
1492981880;887;1021;0
1492981880;655;1211;6
1492981880;1363;1599;3
1492981880;16;1440;13
1492981880;887;1023;10
1492981880;913;1473;10
1492981880;1785;1015;0
1492981880;436;1334;9
1492981880;540;658;5
1492981880;655;1212;6
1492981880;1364;1599;3
1492981880;796;81;3
1492981880;887;1024;10
1492981880;859;1074;5
1492981880;791;74;2
1492981880;579;685;3
1492981880;191;696;3
1492981880;1581;106;0
1492981880;324;585;12
1492981889;540;659;5
1492981889;1365;1599;3
1492981889;1611;1616;3
1492981889;908;1474;10
1492981889;201;741;3
1492981889;196;330;4
1492981889;1997;203;3
1492981889;791;74;3
1492981889;701;273;6
1492981890;1366;1599;3
1492981890;892;1026;0
1492981890;1114;1305;4
1492981890;388;464;5
1492981890;799;53;3
1492981890;145;336;14
1492981890;1988;270;3
1492981890;1653;1639;8
1492981890;674;1028;5
1492981890;821;1284;3
1492981890;656;1208;0
1492981890;848;1397;3
1492981890;545;654;5
1492981890;1626;1596;6
1492981890;1368;1599;3
1492981890;249;322;1
1492981890;803;85;3
1492981890;885;1007;0
1492981890;827;83;2
1492981890;1617;406;10
1492981890;334;683;3
1492981890;1298;964;3
1492981890;485;289;5
1492981890;242;416;2
1492981890;388;463;5
1492981890;849;1395;3
1492981890;1109;1307;1
1492981890;384;455;3
1492981890;656;1209;7
1492981890;455;1527;5
1492981890;256;436;11
1492981890;1488;1268;2
1492981890;1614;406;9
1492981890;885;1023;0
1492981890;154;378;3
1492981890;1696;1645;10
1492981890;214;1500;8
1492981890;826;84;3
1492981890;826;1276;3
1492981890;47;226;12
1492981890;370;419;13
1492981890;885;1024;0
1492981890;32;368;2
1492981890;547;656;5
1492981890;198;250;1
1492981890;1613;406;9
1492981891;729;1083;1
1492981891;10;220;3
1492981891;860;696;3
1492981891;888;1026;0
1492981891;802;54;3
1492981892;889;1007;3
1492981892;1369;1599;3
1492981892;682;1058;10
1492981892;1311;1777;8
1492981893;242;199;1
1492981894;1952;575;9
1492981894;370;418;12
1492981894;1108;1301;12
1492981894;804;50;2
1492981894;1986;713;1
1492981894;483;288;7
1492981895;18;159;7
1492981895;889;1007;0
1492981895;1937;1626;3
1492981896;1725;1285;8
1492981896;1107;1311;1
1492981896;1299;97;14
1492981897;222;387;2
1492981898;1272;1667;0
1492981898;1565;25;8
1492981899;1974;620;0
1492981899;887;1026;0
1492981900;75;360;2
1492981901;1106;1307;4
1492981901;1995;192;12
1492981901;656;1210;7
1492981901;884;1007;0
1492981902;887;1024;3
1492981902;379;1655;2
1492981903;77;352;2
1492981903;779;64;3
1492981903;1301;97;14
1492981903;85;262;2
1492981903;1270;1667;0
1492981905;1816;1622;10
1492981905;1581;106;3
1492981905;803;85;2
1492981905;108;444;4
1492981905;1292;510;4
1492981906;681;1049;10
1492981906;886;1019;0
1492981906;881;1008;3
1492981906;1269;1665;0
1492981908;1898;1094;15
1492981908;1819;1672;1
1492981908;844;1243;5
1492981908;230;424;2
1492981908;1273;1665;0
1492981908;1650;1622;12
1492981909;1114;1306;1
1492981910;1848;1638;0
1492981910;130;336;4
1492981910;15;1441;13
1492981910;1953;575;3
1492981911;801;54;3
1492981911;1113;1311;3
1492981911;886;1026;0
1492981912;1839;1672;1
1492981912;1647;1622;0
1492981912;799;51;5
1492981913;90;377;6
1492981913;656;1211;7
1492981929;384;455;5
1492981929;630;1344;6
1492981929;1991;191;12
1492981929;1577;106;3
1492981929;883;1007;0
1492981929;1113;1311;1
1492981929;800;85;2
1492981929;1113;1309;3
1492981929;1300;97;14
1492981929;278;764;3
1492981929;890;1024;3
1492981929;1646;591;10
1492981929;1943;707;5
1492981929;499;265;7
1492981929;179;710;2
1492981929;881;1008;0
1492981929;1649;1623;0
1492981929;890;1024;10
1492981929;516;781;10
1492981929;31;1406;0
1492981929;1393;247;3
1492981929;746;781;2
1492981929;1660;1667;0
1492981930;478;1313;9
1492981930;882;1007;0
1492981930;1393;248;3
1492981930;1646;554;3
1492981930;126;350;4
1492981930;1726;689;9
1492981930;1683;1667;1
1492981930;701;420;15
1492981930;92;242;3
1492981930;195;698;3
1492981930;1992;193;12
1492981930;740;1164;3
1492981930;196;327;4
1492981930;520;457;3
1492981930;1393;249;2
1492981930;587;683;0
1492981930;1564;46;3
1492981930;77;250;2
1492981930;849;1397;3
1492981930;520;458;3
1492981930;276;319;2
1492981930;197;698;3
1492981930;503;795;10
1492981930;885;1415;4
1492981931;334;681;3
1492981932;890;501;12
1492981933;347;1050;5
1492981933;237;350;2
1492981933;888;1024;3
1492981933;1816;361;13
1492981933;1581;1308;11
1492981933;778;63;3
1492981934;1225;87;8
1492981934;1186;1623;0
1492981935;503;794;10
1492981935;285;351;2
1492981935;1393;250;4
1492981937;1393;251;2
1492981938;46;807;3
1492981938;1518;623;7
1492981938;1217;94;13
1492981938;101;239;2
1492981938;551;1360;4
1492981939;1293;517;3
1492981939;36;1428;3
1492981939;1393;252;7
1492981940;430;1254;5
1492981943;826;84;2
1492981943;553;1358;5
1492981943;122;211;7
1492981944;793;78;2
1492981944;1674;991;5
1492981944;437;1329;9
1492981944;430;1255;6
1492981945;124;1426;11
1492981945;888;1024;10
1492981946;629;1344;6
1492981946;180;388;6
1492981947;300;401;2
1492981947;1393;253;3
1492981947;1617;1301;12
1492981948;521;457;7
1492981949;585;622;6
1492981949;1219;717;11
1492981949;361;449;12
1492981950;460;1313;9
1492981950;1952;876;10
1492981951;1031;98;6
1492981952;729;1083;2
1492981952;97;181;6
1492981952;505;794;10
1492981952;61;1439;13
1492981953;1985;260;10
1492981954;1914;153;3
1492981954;1974;618;0
1492981955;506;835;2
1492981955;887;1024;10
1492981956;1393;254;3
1492981956;1991;190;8
1492981957;1705;1629;3
1492981957;186;173;7
1492981958;505;793;10
1492981958;836;1521;4
1492981958;795;81;2
1492981958;1996;190;8
1492981959;1813;1428;4
1492981959;558;1253;8
1492981960;440;1254;5
1492981960;15;1439;13
1492981960;1791;1638;1
1492981961;1706;1628;3
1492981961;1336;1519;0
1492981961;1382;1772;0
1492981961;228;275;1
1492981961;888;1413;3
1492981962;521;458;2
1492981963;1660;590;3
1492981963;60;1555;3
1492981963;47;442;4
1492981963;1109;1301;12
1492981965;837;1520;4
1492981965;765;762;0
1492981965;115;185;7
1492981965;1071;981;3
