1492463312;1254;1440;5
1492463312;492;399;3
1492463312;563;536;3
1492463312;313;1990;5
1492463312;1963;602;3
1492463312;262;1095;13
1492463312;1277;550;3
1492463313;690;94;11
1492463313;1525;129;2
1492463313;1042;1983;5
1492463314;1629;14;7
1492463314;362;98;11
1492463314;1522;92;4
1492463314;466;135;5
1492463314;1378;1725;1
1492463314;467;140;8
1492463314;718;99;13
1492463315;118;1524;6
1492463342;685;132;8
1492463342;1200;1090;8
1492463342;68;1597;0
1492463342;817;1493;2
1492463342;677;123;8
1492463342;1850;195;4
1492463342;361;4;3
1492463342;1870;146;8
1492463342;1629;13;3
1492463342;718;99;3
1492463342;1128;1927;0
1492463342;1502;1030;0
1492463342;800;1229;5
1492463342;1837;494;3
1492463342;480;142;8
1492463342;588;1921;5
1492463342;1858;157;8
1492463342;1763;781;8
1492463342;1389;106;2
1492463342;1271;550;0
1492463342;1850;193;3
1492463342;687;124;8
1492463342;1252;1546;5
1492463342;296;1491;2
1492463342;1668;1343;12
1492463342;1385;1042;3
1492463342;1655;1953;5
1492463342;817;1494;0
1492463342;237;22;1
1492463342;1867;193;0
1492463342;1844;803;12
1492463342;1630;15;4
1492463342;361;1923;5
1492463342;1779;127;15
1492463342;1832;1020;0
1492463342;572;1542;14
1492463342;493;270;9
1492463342;358;1962;5
1492463342;45;1594;3
1492463342;680;136;8
1492463342;1283;1818;1
1492463342;1684;4;3
1492463343;553;1462;14
1492463343;1878;194;1
1492463343;332;1926;0
1492463343;1903;174;0
1492463343;903;99;1
1492463343;473;135;5
1492463343;498;787;0
1492463343;456;15;3
1492463343;1235;1472;0
1492463343;832;1999;5
1492463343;386;144;4
1492463343;1530;1999;5
1492463343;1547;117;3
1492463343;372;43;3
1492463343;439;58;3
1492463343;701;66;13
1492463343;473;156;8
1492463343;1926;3;3
1492463343;605;88;2
1492463343;407;1652;3
1492463343;1589;1946;5
1492463343;940;897;15
1492463343;152;1995;5
1492463343;155;284;6
1492463343;850;1841;2
1492463343;1656;1954;5
1492463343;1604;1955;0
1492463343;724;97;3
1492463343;1455;651;5
1492463343;1648;15;7
1492463343;473;156;5
1492463343;1843;802;12
1492463343;1669;1343;12
1492463343;1654;1954;5
1492463343;960;77;2
1492463343;910;158;5
1492463343;1848;191;4
1492463343;775;461;15
1492463343;349;71;3
1492463343;1763;835;0
1492463343;600;648;0
1492463343;1887;195;4
1492463343;333;1965;5
1492463343;1542;96;8
1492463343;1257;629;3
1492463343;51;1596;3
1492463343;1862;219;8
1492463343;725;765;2
1492463343;1292;1478;5
1492463343;1654;1950;5
1492463343;23;1228;1
1492463343;785;417;2
1492463343;1882;189;0
1492463343;429;74;3
1492463343;358;51;3
1492463343;1437;1455;3
1492463343;1842;802;12
1492463343;557;1462;14
1492463343;292;23;1
1492463343;1228;616;2
1492463343;1879;188;0
1492463343;1656;1976;5
1492463343;634;790;0
1492463343;1855;173;4
1492463343;1226;615;3
1492463343;156;1970;5
1492463343;366;41;3
1492463343;827;1517;2
1492463343;687;966;0
1492463343;1954;417;0
1492463343;1650;15;7
1492463343;21;1320;15
1492463343;1437;1456;3
1492463343;679;136;8
1492463343;106;465;3
1492463343;324;1987;0
1492463343;1270;549;0
1492463343;1841;802;12
1492463343;1757;843;5
1492463343;672;135;8
1492463343;1738;477;8
1492463344;582;1908;5
1492463344;875;573;6
1492463344;1610;1935;5
1492463345;1846;192;3
1492463345;1609;1956;0
1492463345;1267;552;0
1492463345;1127;538;3
1492463345;850;111;13
1492463345;426;11;0
1492463345;633;790;0
1492463345;552;470;9
1492463346;948;55;4
1492463346;855;1147;5
1492463346;805;388;7
1492463346;1649;16;4
1492463346;875;572;6
1492463347;1670;1343;12
1492463347;108;465;3
1492463347;79;1290;0
1492463348;757;843;8
1492463348;567;1409;4
1492463348;1843;804;12
1492463348;576;1933;5
1492463348;445;2;0
1492463348;112;1267;3
1492463348;107;1362;8
1492463349;804;387;7
1492463349;484;1037;3
1492463350;1429;1554;2
1492463351;854;1426;0
1492463351;630;1454;3
1492463351;677;137;8
1492463351;861;1141;5
1492463351;1822;4;14
1492463352;1843;326;3
1492463352;851;604;5
1492463353;289;167;1
1492463353;1881;186;0
1492463354;1895;175;2
1492463354;457;134;8
1492463354;109;465;3
1492463354;1870;186;3
1492463354;1269;549;0
1492463355;575;1940;5
1492463355;1920;140;9
1492463355;678;136;8
1492463355;1881;184;0
1492463355;854;1425;0
1492463356;191;1949;5
1492463356;1671;1343;12
1492463356;1511;1966;5
1492463356;1879;187;0
1492463357;674;139;8
1492463357;806;323;5
1492463357;1350;1446;3
1492463358;194;134;3
1492463358;1273;627;3
1492463358;1878;185;0
1492463358;1877;213;8
1492463358;1589;1995;5
1492463358;110;465;3
1492463358;1684;4;7
1492463358;1861;240;8
1492463358;121;404;4
1492463359;951;26;4
1492463359;394;944;9
1492463359;937;60;1
1492463360;1848;211;8
1492463360;214;761;3
1492463360;1419;1050;3
1492463360;397;1332;4
1492463360;1126;730;0
1492463360;1685;1425;9
1492463360;853;1424;0
1492463361;48;815;15
1492463361;346;1958;5
1492463362;457;134;5
1492463362;554;472;9
1492463362;464;976;0
1492463362;111;465;3
1492463362;1873;147;8
1492463362;1632;1967;5
1492463362;1649;16;8
1492463362;690;124;8
1492463362;1269;551;0
1492463363;460;134;5
1492463363;688;128;8
1492463364;1780;1025;0
1492463364;1632;1965;5
1492463364;1841;325;3
1492463364;1689;1068;1
1492463364;852;1423;0
1492463365;1124;730;2
1492463365;1882;186;0
1492463365;1867;193;7
1492463366;1212;1820;2
1492463366;23;1227;2
1492463366;458;135;8
1492463366;1624;101;7
1492463366;112;465;3
1492463366;960;82;2
1492463366;1964;662;3
1492463367;1828;373;0
1492463367;1271;551;0
1492463367;927;90;12
1492463367;344;1963;5
1492463367;464;134;5
1492463368;1881;185;0
1492463368;926;31;4
1492463368;1843;1982;5
1492463368;664;1588;4
1492463368;688;119;8
1492463368;763;1100;13
1492463368;1123;730;1
1492463368;903;57;4
1492463369;576;1931;5
1492463369;1884;226;8
1492463369;672;138;8
1492463369;663;1591;4
1492463369;384;1593;2
1492463370;814;1266;5
1492463370;523;14;3
1492463370;848;1436;5
1492463371;1896;151;8
1492463371;636;863;3
1492463371;765;1100;13
1492463372;113;465;3
1492463372;1878;186;1
1492463372;1694;1010;5
1492463372;664;1589;4
1492463373;1628;1967;5
1492463373;1661;3;8
1492463373;1710;231;3
1492463373;56;1976;5
1492463373;622;135;5
1492463373;435;1121;0
1492463374;1840;209;8
1492463374;403;1657;3
1492463374;1921;331;3
1492463374;664;1590;4
1492463375;149;1932;5
1492463375;1437;1452;3
1492463375;849;1436;5
1492463375;1536;309;3
1492463375;1694;1011;5
1492463376;393;945;9
1492463376;1379;492;3
1492463377;1067;65;0
1492463377;670;138;8
1492463377;575;1932;5
1492463377;1270;550;0
1492463378;1901;210;4
1492463378;466;134;5
1492463378;1535;309;3
1492463378;1272;551;0
1492463378;459;134;5
1492463378;1038;1116;5
1492463378;1122;729;1
1492463378;1848;194;3
1492463378;95;1365;3
1492463379;1874;1070;4
1492463380;1705;648;3
1492463380;131;1235;5
1492463380;604;651;0
1492463380;1926;616;0
1492463380;639;1952;5
1492463380;1534;309;3
1492463380;1630;1969;5
1492463381;1596;1354;8
1492463381;407;1652;7
1492463381;404;1658;3
1492463381;703;1739;5
1492463381;1883;227;8
1492463382;1848;191;7
1492463382;1332;712;12
1492463382;1812;302;3
1492463382;1120;728;1
1492463382;468;134;5
1492463383;656;781;10
1492463383;114;465;3
1492463383;1875;1072;14
1492463383;209;25;1
1492463383;195;790;9
1492463384;989;378;1
1492463384;380;42;3
1492463384;1784;941;4
1492463384;465;780;0
1492463384;870;1831;7
1492463384;1866;156;8
1492463385;488;797;0
1492463385;913;1990;5
1492463385;407;1652;3
1492463385;30;92;2
1492463386;1889;223;8
1492463386;753;324;3
1492463386;1334;712;12
1492463386;1649;16;4
1492463386;1830;226;8
1492463386;1456;1943;5
1492463387;1208;581;0
1492463387;1159;582;4
1492463387;919;721;6
1492463388;1902;211;4
1492463388;467;770;0
1492463388;1281;548;0
1492463388;580;1214;12
1492463388;1819;1028;5
1492463389;405;1658;3
1492463389;1237;592;7
1492463389;1784;940;4
1492463389;1434;1445;3
1492463390;771;1926;5
1492463390;1878;187;1
1492463390;194;790;9
1492463390;1591;1914;5
1492463390;1791;942;4
1492463390;1257;1448;0
1492463391;927;93;12
1492463391;1224;1406;7
1492463391;1573;1549;0
1492463391;134;1254;5
1492463391;1849;195;3
1492463392;456;779;0
1492463392;54;1553;13
1492463392;1335;711;12
1492463392;1861;985;0
1492463393;1792;942;4
1492463393;1515;140;8
1492463393;1394;1409;9
1492463394;599;646;0
1492463394;1592;1913;5
1492463394;685;128;8
1492463394;650;628;3
1492463394;1785;940;4
1492463395;575;1952;5
1492463395;1793;942;4
1492463395;816;1494;2
1492463395;1658;15;4
1492463395;1902;209;4
1492463395;68;1256;3
1492463395;501;765;0
1492463395;1900;209;0
1492463396;1943;929;1
1492463396;1333;711;12
1492463397;1795;377;3
1492463397;1711;231;3
1492463397;1270;551;0
1492463397;1850;195;8
1492463397;1962;597;8
1492463398;1749;841;5
1492463398;1659;13;3
1492463398;686;865;8
1492463398;465;140;8
1492463398;748;1103;3
1492463398;1589;1920;5
1492463398;111;1227;3
1492463398;1779;942;4
1492463399;1128;1875;0
1492463400;317;571;12
1492463400;714;600;3
1492463400;455;779;0
1492463401;407;1652;7
1492463401;1381;1400;9
1492463401;317;80;7
1492463402;1074;1922;1
1492463402;264;38;1
1492463402;421;47;3
1492463402;1948;418;3
1492463402;41;1980;5
1492463402;1868;149;8
1492463403;467;140;5
1492463403;1420;1450;3
1492463403;988;905;8
1492463403;749;1103;3
1492463403;429;74;13
1492463403;1598;1907;5
1492463403;1538;554;7
1492463403;1333;94;12
1492463403;1935;937;1
1492463404;1273;588;3
1492463404;483;142;5
1492463404;1882;187;0
1492463404;1556;1901;5
1492463404;686;115;8
1492463404;1790;944;4
1492463405;1128;1876;0
1492463405;314;1991;5
1492463405;453;779;0
1492463405;1867;201;2
1492463405;1434;305;7
1492463406;341;849;1
1492463406;1873;173;4
1492463406;1786;940;4
1492463406;605;652;5
1492463406;701;939;8
1492463406;134;64;7
1492463406;1260;565;12
1492463406;1609;1957;0
1492463407;1849;195;4
1492463407;581;1908;5
1492463408;1694;1066;2
1492463408;771;1928;5
1492463408;736;1501;3
1492463408;1897;152;8
