1493499614;1766;551;0
1493499615;906;180;5
1493499615;1725;1;8
1493499615;996;746;12
1493499615;982;102;2
1493499616;1212;103;13
1493499642;886;435;2
1493499642;117;672;3
1493499642;1240;1523;0
1493499642;1131;1293;0
1493499642;1002;273;3
1493499642;628;601;6
1493499642;1594;125;0
1493499642;1130;1292;0
1493499642;144;1652;7
1493499642;490;32;5
1493499642;700;42;0
1493499642;1593;128;4
1493499642;1503;1554;5
1493499642;1502;497;9
1493499642;1417;1304;10
1493499642;152;483;7
1493499642;1747;1166;3
1493499642;1430;281;4
1493499642;152;482;7
1493499642;1924;1331;2
1493499642;1766;1097;5
1493499644;1485;426;3
1493499645;1044;1289;3
1493499646;1722;1075;0
1493499646;1418;1304;10
1493499646;1842;1466;3
1493499646;1117;1288;0
1493499650;985;50;2
1493499651;1452;1726;1
1493499651;1825;320;3
1493499651;1842;1467;3
1493499653;1824;1477;4
1493499654;1725;1;5
1493499659;1725;0;5
1493499660;1118;678;3
1493499661;151;483;7
1493499662;1866;371;10
1493499662;1856;757;0
1493499664;1941;1080;0
1493499664;1724;16;5
1493499665;1944;737;0
1493499668;148;497;6
1493499670;1209;281;8
1493499671;552;613;8
1493499671;1456;1732;1
1493499671;1406;303;3
1493499673;859;1530;5
1493499674;194;1607;13
1493499677;1226;550;13
1493499677;1724;15;5
1493499678;578;949;12
1493499679;1120;1288;0
1493499680;1402;1320;3
1493499682;1724;15;8
1493499683;1916;872;5
1493499685;1456;1789;1
1493499686;578;948;12
1493499687;997;764;11
1493499688;1592;135;0
1493499691;490;27;5
1493499691;37;1361;8
1493499691;1404;182;5
1493499696;1724;15;5
1493499696;1891;883;5
1493499696;326;699;14
1493499696;747;794;5
1493499698;482;186;3
1493499699;330;675;10
1493499700;1724;14;5
1493499700;951;1038;8
1493499703;1595;125;0
1493499705;1724;13;5
1493499707;903;189;5
1493499708;1122;1496;1
1493499708;1724;12;5
1493499708;1451;1725;1
1493499709;1406;302;3
1493499713;1450;1724;1
1493499713;936;723;9
1493499713;717;920;3
1493499714;1843;1466;3
1493499716;26;765;15
1493499716;330;677;9
1493499717;1896;884;3
1493499719;1001;1405;4
1493499719;1792;1465;14
1493499720;936;725;10
1493499721;330;691;10
1493499723;9;1109;8
1493499724;1724;11;5
1493499725;1082;395;2
1493499726;1446;1725;1
1493499726;909;189;5
1493499727;979;215;3
1493499727;817;469;3
1493499727;330;681;9
1493499727;1724;10;5
1493499729;917;461;7
1493499731;1724;9;5
1493499731;786;777;0
1493499733;1593;125;3
1493499733;1448;1724;1
1493499734;1000;33;0
1493499735;850;625;3
1493499737;936;727;9
1493499737;30;717;15
1493499737;1504;1479;3
1493499739;908;5;0
1493499740;1724;8;5
1493499741;997;746;12
1493499742;685;23;0
1493499743;1764;552;3
1493499744;883;177;5
1493499744;1243;1524;0
1493499745;1212;104;8
1493499747;116;672;3
1493499747;1013;1403;11
1493499748;687;59;0
1493499748;697;886;12
1493499749;1080;52;1
1493499752;1494;670;0
1493499752;936;729;10
1493499753;1504;1554;5
1493499755;1121;1288;0
1493499756;1576;1302;3
1493499756;1504;1478;3
1493499756;1594;128;4
1493499757;1495;669;0
1493499758;1129;1292;0
1493499761;1402;1325;3
1493499761;144;1640;7
1493499762;1422;333;14
1493499763;1594;127;4
1493499763;901;101;13
1493499766;1593;124;3
1493499766;1843;1028;3
1493499768;1764;1261;3
1493499769;1128;1291;0
1493499769;1726;7;8
1493499769;1619;1739;7
1493499769;994;2;2
1493499769;1259;1543;3
1493499770;1490;431;10
1493499770;298;737;4
1493499771;1925;1330;2
1493499772;1455;1731;1
1493499773;908;25;4
1493499775;1894;657;9
1493499775;1716;1073;1
1493499775;1111;685;1
1493499776;418;699;10
1493499777;154;483;7
1493499779;979;1545;3
1493499780;371;808;7
1493499782;910;0;3
1493499785;1726;7;5
1493499786;897;85;0
1493499788;1860;374;3
1493499791;1027;188;2
1493499791;1984;273;10
1493499792;1724;7;5
1493499792;154;482;15
1493499793;1734;1165;3
1493499793;1854;637;10
1493499794;1433;1308;5
1493499795;1454;1730;1
1493499797;1942;313;10
1493499798;70;666;3
1493499801;577;949;13
1493499801;192;1608;15
1493499801;1129;1291;0
1493499802;1003;1405;15
1493499802;1002;1405;15
1493499803;1432;1308;5
1493499805;1407;302;3
1493499805;1000;1405;15
1493499805;1224;550;13
1493499806;865;1220;0
1493499807;1115;693;3
1493499808;1001;1405;15
1493499812;359;1147;3
1493499812;1724;6;5
1493499817;1372;179;5
1493499819;1211;281;10
1493499820;582;933;12
1493499820;867;1220;0
1493499821;869;1227;0
1493499821;978;1055;8
1493499824;1724;5;5
1493499825;1000;1049;0
1493499825;1859;755;0
1493499828;1724;4;5
1493499829;1892;883;5
1493499830;1724;3;5
1493499830;482;184;3
1493499831;156;111;4
1493499834;1112;92;3
1493499835;339;1421;4
1493499835;1458;1787;1
1493499837;1724;2;5
1493499838;937;730;3
1493499839;1844;1466;3
1493499840;693;64;0
1493499842;1894;886;2
1493499843;1408;302;3
1493499845;1819;136;0
1493499845;1001;1405;4
1493499845;938;730;3
1493499846;1977;825;8
1493499846;1893;882;5
1493499847;713;920;3
1493499847;154;484;3
1493499848;0;713;14
1493499849;330;685;9
1493499849;10;1109;8
1493499850;912;174;5
1493499851;1724;0;5
1493499851;981;215;3
1493499853;865;1691;5
1493499853;898;511;1
1493499853;1453;1729;1
1493499855;851;625;2
1493499857;330;689;9
1493499858;461;247;0
1493499858;1006;1376;8
1493499858;1049;54;0
1493499859;1452;1728;1
1493499861;1724;1;15
1493499863;911;191;5
1493499865;1451;1727;1
1493499866;939;722;3
1493499866;1723;0;5
1493499867;1711;1191;10
1493499868;1242;1523;0
1493499868;974;882;3
1493499869;696;49;0
1493499869;627;602;6
1493499869;1723;1;5
1493499871;710;42;0
1493499871;474;751;2
1493499871;1450;1726;1
1493499871;1023;83;2
1493499871;1213;103;13
1493499872;880;185;5
1493499873;0;711;15
1493499873;785;777;0
1493499873;968;880;11
1493499874;997;745;12
1493499874;1891;1239;8
1493499874;1723;2;5
1493499876;1766;552;3
1493499876;939;730;3
1493499876;1593;135;0
1493499877;117;673;3
1493499877;1495;670;0
1493499877;899;17;0
1493499878;974;884;3
1493499878;330;687;10
1493499878;1010;1393;12
1493499879;1596;125;0
1493499882;626;603;6
1493499882;1575;1304;3
1493499882;1118;1288;0
1493499883;1406;303;4
1493499884;1497;669;0
1493499887;1115;1303;0
1493499888;1842;1468;3
1493499889;1505;1477;3
1493499889;1943;737;0
1493499890;974;881;1
1493499891;1013;1402;11
1493499891;703;40;0
1493499892;347;848;0
1493499894;625;603;8
1493499894;1842;1469;3
1493499895;870;1564;0
1493499896;1593;125;0
1493499898;1450;1728;1
1493499898;1926;1329;2
1493499898;1489;431;3
1493499900;1592;130;4
1493499902;907;25;4
1493499902;627;605;6
1493499903;973;881;3
1493499904;1593;129;4
1493499904;1111;687;0
1493499907;887;0;1
1493499908;979;1546;3
1493499908;1892;661;10
1493499909;1916;873;5
1493499909;628;606;6
1493499912;1792;1466;14
1493499912;418;703;10
1493499913;1128;1290;0
1493499914;1711;1073;1
1493499915;1010;154;2
1493499915;1431;1308;5
1493499918;1844;1024;3
1493499918;1774;1261;3
1493499919;1871;1197;5
1493499919;1432;1309;5
1493499922;1449;1729;1
1493499922;905;99;13
1493499923;1771;695;3
1493499923;328;695;9
1493499928;1986;273;9
1493499930;416;699;9
1493499932;1746;1167;3
1493499932;1001;1405;15
1493499932;192;1612;15
1493499933;1882;704;5
1493499935;356;1147;3
1493499935;1868;373;10
1493499936;1224;552;13
1493499937;1870;1196;5
1493499938;577;952;13
1493499940;1435;1308;5
1493499942;578;952;13
1493499943;956;1049;8
1493499944;1724;1;5
1493499946;1723;4;5
1493499946;1434;1309;5
1493499947;878;1227;0
1493499948;870;1221;0
1493499949;1505;1476;3
1493499950;1113;693;3
1493499950;1723;3;5
1493499951;1858;756;0
1493499951;330;691;14
1493499952;693;883;15
1493499952;1723;5;5
1493499954;1723;6;5
1493499960;1406;303;3
1493499962;973;1048;3
1493499963;1843;1468;3
1493499963;1578;637;9
1493499963;1119;1288;0
1493499964;1723;7;5
1493499965;941;730;3
1493499967;1457;1786;1
1493499967;1002;1405;4
1493499968;94;483;0
1493499970;71;666;3
1493499970;1213;281;12
1493499972;1407;301;3
1493499974;943;730;3
1493499974;338;1422;4
1493499974;894;96;13
1493499975;11;1109;8
1493499975;1123;1501;14
1493499975;1478;399;10
1493499975;896;512;1
1493499977;708;65;0
1493499978;980;215;3
1493499982;1005;24;0
1493499983;328;695;4
1493499983;1723;8;5
1493499984;1892;882;5
1493499986;1723;9;5
1493499989;945;730;3
1493499989;1893;881;5
1493499992;1723;10;5
1493499993;1895;886;2
1493499994;882;184;5
1493499995;1213;104;8
1493499997;898;177;5
1493499998;328;675;9
1493499999;1002;1405;15
1493499999;1723;11;5
1493500000;728;58;0
1493500000;902;182;5
1493500000;330;687;14
1493500000;887;186;5
1493500001;996;744;12
1493500001;785;778;0
1493500002;1723;12;5
1493500002;1496;669;0
1493500003;1013;1401;11
1493500005;1085;214;3
1493500005;1447;282;4
1493500005;1013;1400;11
1493500005;324;695;9
1493500006;1768;552;3
1493500008;1594;135;0
1493500009;1575;1303;3
1493500011;1596;126;0
1493500012;947;730;3
1493500013;1504;1476;3
1493500014;1126;1289;0
1493500014;328;695;9
1493500016;689;59;0
1493500016;868;1221;0
1493500017;1497;670;0
1493500020;956;1049;3
1493500022;636;610;6
1493500022;1456;1734;1
1493500025;62;697;3
1493500025;870;1568;4
1493500026;1488;429;10
1493500026;1131;1298;0
1493500028;116;671;4
1493500029;1926;1328;2
1493500031;635;611;6
1493500031;155;484;3
1493500034;1084;404;2
1493500036;1793;1464;14
1493500038;160;1685;8
1493500038;945;1041;5
1493500038;1892;659;9
1493500039;938;68;3
1493500040;1013;1406;11
1493500040;776;1589;8
1493500040;304;772;5
1493500041;494;193;3
1493500041;1942;737;4
1493500042;1597;126;0
1493500044;1113;165;3
1493500044;1097;1950;11
1493500044;1449;1727;1
1493500044;773;1589;8
1493500046;416;701;10
1493500047;1129;1294;0
1493500049;1761;1261;3
1493500049;777;1589;8
1493500049;1869;1195;5
1493500050;1724;1075;0
1493500051;1505;1554;5
1493500053;775;1588;7
1493500055;569;243;3
1493500055;192;1609;15
1493500057;773;1588;7
1493500057;1988;273;10
1493500057;634;612;6
1493500058;1451;1729;1
1493500060;898;21;0
1493500060;777;1588;7
1493500061;1155;330;0
1493500064;320;695;9
1493500064;633;612;7
1493500064;973;1048;8
1493500065;1043;1291;3
1493500066;774;1590;7
1493500068;1723;13;5
1493500068;1224;554;13
1493500069;582;932;12
1493500069;1870;1201;5
1493500071;633;611;7
1493500071;1747;1168;3
1493500071;1723;14;5
1493500072;582;931;12
1493500072;870;1222;0
1493500072;1452;1730;1
1493500073;326;675;10
1493500073;1314;405;3
1493500073;1601;1201;3
1493500074;1866;373;9
1493500077;1455;1733;1
1493500079;1527;1481;3
1493500080;1595;127;4
1493500081;868;1226;0
1493500085;1113;680;3
1493500085;1771;696;3
1493500085;1214;562;15
1493500088;1131;1297;0
1493500089;1842;1470;3
1493500089;496;192;3
1493500089;940;730;3
1493500090;1723;15;5
1493500090;1857;757;0
1493500091;1453;1786;1
1493500093;1408;301;3
1493500095;1723;16;5
1493500095;1597;127;0
1493500096;1434;1308;5
1493500097;944;730;3
1493500098;894;513;1
1493500100;71;665;3
1493500100;1215;281;15
1493500101;12;1109;8
1493500109;982;215;3
1493500109;1722;0;5
1493500110;718;26;0
1493500111;1432;1312;3
1493500111;942;730;3
1493500112;1891;884;1
1493500114;692;890;8
1493500117;1055;6;0
1493500117;1594;134;0
1493500118;728;57;0
1493500122;717;42;0
1493500122;707;65;0
1493500123;1844;1026;3
1493500124;711;31;0
1493500125;951;1038;0
1493500126;722;29;0
1493500126;1434;1312;3
1493500127;1496;670;0
1493500128;1449;315;0
1493500130;1892;884;2
1493500131;1036;142;1
1493500132;1770;552;3
1493500133;1595;134;0
1493500134;1891;882;2
1493500134;786;778;0
1493500134;1574;1304;3
1493500135;946;730;3
1493500138;1432;1313;3
1493500140;963;1008;5
1493500141;1598;127;0
1493500144;1535;1478;0
1493500145;1722;1;5
1493500146;913;175;5
